date,hour,predicted_temperature,actual_temperature
2024-01-01,0,27.942854392924616,14.664117431640648
2024-01-01,1,27.857462278779362,14.370996093750025
2024-01-01,2,27.772070164634105,14.239648437500025
2024-01-01,3,27.68667805048885,16.01294860839846
2024-01-01,4,27.601285936343594,19.77295837402346
2024-01-01,5,27.51589382219834,22.67696533203128
2024-01-01,6,27.430501708053082,24.899819946289085
2024-01-01,7,27.34510959390783,26.105981445312523
2024-01-01,8,27.259717479762575,26.925393676757835
2024-01-01,9,27.174325365617317,27.46784362792971
2024-01-01,10,27.088933251472064,27.60016784667971
2024-01-01,11,27.003541137326806,27.3332458496094
2024-01-01,12,26.918149023181552,26.27878723144533
2024-01-01,13,26.832756909036295,24.439385986328148
2024-01-01,14,26.74736479489104,22.5058532714844
2024-01-01,15,26.661972680745787,21.232827758789085
2024-01-01,16,26.57658056660053,20.204980468750023
2024-01-01,17,26.491188452455276,19.24524841308596
2024-01-01,18,26.40579633831002,18.398004150390648
2024-01-01,19,26.320404224164765,17.60004577636721
2024-01-01,20,26.23501211001951,17.043267822265648
2024-01-01,21,26.149619995874254,16.583398437500023
2024-01-01,22,26.064227881729,16.232812500000023
2024-01-01,23,25.978835767583742,15.975381469726583
2024-01-02,0,27.942854392924616,15.74933776855471
2024-01-02,1,27.857462278779362,15.601007080078148
2024-01-02,2,27.772070164634105,15.537896728515648
2024-01-02,3,27.68667805048885,16.83747253417971
2024-01-02,4,27.601285936343594,19.976373291015648
2024-01-02,5,27.51589382219834,22.43674621582033
2024-01-02,6,27.430501708053082,24.46775207519533
2024-01-02,7,27.34510959390783,25.7575622558594
2024-01-02,8,27.259717479762575,26.77805480957033
2024-01-02,9,27.174325365617317,27.35224304199221
2024-01-02,10,27.088933251472064,27.52857360839846
2024-01-02,11,27.003541137326806,27.29831848144533
2024-01-02,12,26.918149023181552,26.171197509765648
2024-01-02,13,26.832756909036295,24.081597900390648
2024-01-02,14,26.74736479489104,22.574304199218773
2024-01-02,15,26.661972680745787,21.452996826171898
2024-01-02,16,26.57658056660053,20.423760986328148
2024-01-02,17,26.491188452455276,19.423211669921898
2024-01-02,18,26.40579633831002,18.472741699218773
2024-01-02,19,26.320404224164765,17.266198730468773
2024-01-02,20,26.23501211001951,16.600579833984398
2024-01-02,21,26.149619995874254,15.973016357421898
2024-01-02,22,26.064227881729,15.433129882812525
2024-01-02,23,25.978835767583742,14.974282836914083
2024-01-03,0,27.942854392924616,14.590554809570335
2024-01-03,1,27.857462278779362,14.327142333984398
2024-01-03,2,27.772070164634105,14.145623779296898
2024-01-03,3,27.68667805048885,15.708612060546898
2024-01-03,4,27.601285936343594,19.359292602539085
2024-01-03,5,27.51589382219834,22.04346618652346
2024-01-03,6,27.430501708053082,24.160806274414085
2024-01-03,7,27.34510959390783,25.07135925292971
2024-01-03,8,27.259717479762575,25.756265258789085
2024-01-03,9,27.174325365617317,26.325280761718773
2024-01-03,10,27.088933251472064,26.401406860351585
2024-01-03,11,27.003541137326806,26.100762939453148
2024-01-03,12,26.918149023181552,24.885293579101585
2024-01-03,13,26.832756909036295,22.98743591308596
2024-01-03,14,26.74736479489104,21.318536376953148
