date,hour,predicted_temperature,actual_temperature
2024-01-01,0,27.92167432284349,14.634820556640648
2024-01-01,1,27.835055599751904,14.415917968750025
2024-01-01,2,27.748436876660314,14.354882812500025
2024-01-01,3,27.661818153568728,16.14185485839846
2024-01-01,4,27.575199430477138,19.87842712402346
2024-01-01,5,27.48858070738555,22.76680908203128
2024-01-01,6,27.401961984293962,24.956460571289085
2024-01-01,7,27.315343261202376,26.156762695312523
2024-01-01,8,27.228724538110786,26.997659301757835
2024-01-01,9,27.1421058150192,27.53229675292971
2024-01-01,10,27.05548709192761,27.65485534667971
2024-01-01,11,26.968868368836024,27.3664489746094
2024-01-01,12,26.882249645744434,26.28855285644533
2024-01-01,13,26.795630922652848,24.392510986328148
2024-01-01,14,26.709012199561258,22.4902282714844
2024-01-01,15,26.62239347646967,21.223062133789085
2024-01-01,16,26.53577475337808,20.189355468750023
2024-01-01,17,26.449156030286495,19.21985778808596
2024-01-01,18,26.362537307194906,18.349176025390648
2024-01-01,19,26.27591858410332,17.53949890136721
2024-01-01,20,26.18929986101173,17.000299072265648
2024-01-01,21,26.102681137920143,16.597070312500023
2024-01-01,22,26.016062414828554,16.301171875000023
2024-01-01,23,25.929443691736967,16.071084594726585
2024-01-02,0,27.92167432284349,15.87433776855471
2024-01-02,1,27.835055599751904,15.747491455078148
2024-01-02,2,27.748436876660314,15.692193603515648
2024-01-02,3,27.661818153568728,16.98200378417971
2024-01-02,4,27.575199430477138,20.050592041015648
2024-01-02,5,27.48858070738555,22.48948059082033
2024-01-02,6,27.401961984293962,24.50876770019533
2024-01-02,7,27.315343261202376,25.7653747558594
2024-01-02,8,27.228724538110786,26.78000793457033
2024-01-02,9,27.1421058150192,27.35028991699221
2024-01-02,10,27.05548709192761,27.51685485839846
2024-01-02,11,26.968868368836024,27.27292785644533
2024-01-02,12,26.882249645744434,26.182916259765648
2024-01-02,13,26.795630922652848,24.103082275390648
2024-01-02,14,26.709012199561258,22.607507324218773
2024-01-02,15,26.62239347646967,21.503778076171898
2024-01-02,16,26.53577475337808,20.474542236328148
2024-01-02,17,26.449156030286495,19.470086669921898
2024-01-02,18,26.362537307194906,18.525476074218773
2024-01-02,19,26.27591858410332,17.315026855468773
2024-01-02,20,26.18929986101173,16.637689208984398
2024-01-02,21,26.102681137920143,16.002313232421898
2024-01-02,22,26.016062414828554,15.462426757812525
