date,hour,predicted_temperature,actual_temperature
2024-01-01,0,16.10005582182823,14.634821
2024-01-01,1,15.580908361308508,14.415918
2024-01-01,2,15.14487601012176,14.354883
2024-01-01,3,16.822224401892587,16.141855
2024-01-01,4,20.715022838175255,19.878428
2024-01-01,5,23.743764807840765,22.76681
2024-01-01,6,25.843610877984595,24.95646
2024-01-01,7,27.027109946413244,26.156763
2024-01-01,8,27.827149789529734,26.99766
2024-01-01,9,28.267964474079903,27.532297
2024-01-01,10,28.392535935581712,27.654856
2024-01-01,11,28.090348385153547,27.36645
2024-01-01,12,27.066414383697317,26.288553
2024-01-01,13,25.1975811737966,24.392511
2024-01-01,14,23.199520978067863,22.490229
2024-01-01,15,21.809131892221867,21.223063
2024-01-01,16,20.695333271366795,20.189356
2024-01-01,17,19.559214758342037,19.219858
2024-01-01,18,18.456301152793966,18.349176
2024-01-01,19,17.611586972809963,17.5395
2024-01-01,20,16.96661481424298,17.0003
2024-01-01,21,16.31437291889863,16.59707
2024-01-01,22,15.772123660601752,16.301172
2024-01-01,23,15.280994563596932,16.071085
2024-01-02,0,16.10005582182823,15.874338
2024-01-02,1,15.580908361308508,15.747492
2024-01-02,2,15.14487601012176,15.692194
2024-01-02,3,16.822224401892587,16.982004
2024-01-02,4,20.715022838175255,20.050592
2024-01-02,5,23.743764807840765,22.489481
2024-01-02,6,25.843610877984595,24.508768
2024-01-02,7,27.027109946413244,25.765375
2024-01-02,8,27.827149789529734,26.780008
2024-01-02,9,28.267964474079903,27.35029
2024-01-02,10,28.392535935581712,27.516855
2024-01-02,11,28.090348385153547,27.272928
2024-01-02,12,27.066414383697317,26.182917
2024-01-02,13,25.1975811737966,24.103083
2024-01-02,14,23.199520978067863,22.607508
2024-01-02,15,21.809131892221867,21.503778
2024-01-02,16,20.695333271366795,20.474543
2024-01-02,17,19.559214758342037,19.470087
2024-01-02,18,18.456301152793966,18.525476
2024-01-02,19,17.611586972809963,17.315027
2024-01-02,20,16.96661481424298,16.63769
2024-01-02,21,16.31437291889863,16.002314
2024-01-02,22,15.772123660601752,15.462427
2024-01-02,23,15.280994563596932,15.025064
2024-01-03,0,16.10005582182823,14.686258
2024-01-03,1,15.580908361308508,14.465815
2024-01-03,2,15.14487601012176,14.438593
2024-01-03,3,16.822224401892587,15.964472
