date,hour,predicted_temperature,actual_temperature
2024-01-01,0,14.725627569821581,14.634820556640648
2024-01-01,1,14.547210723336136,14.415917968750025
2024-01-01,2,14.477957864938034,14.354882812500025
2024-01-01,3,15.990631366244637,16.14185485839846
2024-01-01,4,18.969608867048215,19.87842712402346
2024-01-01,5,21.339663525132156,22.76680908203128
2024-01-01,6,23.198539420585732,24.956460571289085
2024-01-01,7,24.390756369573705,26.156762695312523
2024-01-01,8,25.2675235903564,26.997659301757835
2024-01-01,9,25.80659338886949,27.53229675292971
2024-01-01,10,26.04050177187029,27.65485534667971
2024-01-01,11,25.872873693989636,27.3664489746094
2024-01-01,12,24.817230796061164,26.28855285644533
2024-01-01,13,22.901298593213724,24.392510986328148
2024-01-01,14,21.21134591316354,22.4902282714844
2024-01-01,15,20.14014157758871,21.223062133789085
2024-01-01,16,19.30435080303889,20.189355468750023
2024-01-01,17,18.453722349922394,19.21985778808596
2024-01-01,18,17.629287067264972,18.349176025390648
2024-01-01,19,16.940081186923404,17.53949890136721
2024-01-01,20,16.33232344832343,17.000299072265648
2024-01-01,21,15.799729489797695,16.597070312500023
2024-01-01,22,15.381031905785298,16.301171875000023
2024-01-01,23,15.045563958234322,16.071084594726585
2024-01-02,0,14.751397192194988,15.87433776855471
2024-01-02,1,14.572668118964899,15.747491455078148
2024-01-02,2,14.503294069126857,15.692193603515648
2024-01-02,3,16.018614725858114,16.98200378417971
2024-01-02,4,19.002805391594094,20.050592041015648
2024-01-02,5,21.377007608975834,22.48948059082033
2024-01-02,6,23.239136508733484,24.50876770019533
2024-01-02,7,24.433439819094986,25.7653747558594
2024-01-02,8,25.311741369065473,26.78000793457033
2024-01-02,9,25.85175453145727,27.35028991699221
2024-01-02,10,26.08607225054044,27.51685485839846
2024-01-02,11,25.91815082609471,27.27292785644533
2024-01-02,12,24.860660569287184,26.182916259765648
2024-01-02,13,22.941375514472902,24.103082275390648
2024-01-02,14,21.248465443154515,22.607507324218773
2024-01-02,15,20.17538651642344,21.503778076171898
2024-01-02,16,19.3381331208382,20.474542236328148
2024-01-02,17,18.486016080976395,19.470086669921898
2024-01-02,18,17.660138049220187,18.525476074218773
2024-01-02,19,16.969726069159627,17.315026855468773
2024-01-02,20,16.36090476383939,16.637689208984398
2024-01-02,21,15.827378774055601,16.002313232421898
2024-01-02,22,15.40794847569351,15.462426757812525
2024-01-02,23,15.07189346438,15.025064086914083
2024-01-03,0,14.777211911012271,14.686257934570335
2024-01-03,1,14.59817006464552,14.465814208984398
2024-01-03,2,14.52867461128438,14.438592529296898
2024-01-03,3,16.046647055921685,15.964471435546898
2024-01-03,4,19.036060009548727,19.454995727539085
2024-01-03,5,21.414417044393424,22.10401306152346
2024-01-03,6,23.279804641162784,24.162759399414085
2024-01-03,7,24.47619796399821,25.00299987792971
2024-01-03,8,25.35603652820904,25.687905883789085
2024-01-03,9,25.89699470535185,26.256921386718773
2024-01-03,10,26.131722476849262,26.315469360351585
2024-01-03,11,25.963507192486464,26.014825439453148
2024-01-03,12,24.904166343950187,24.820840454101585
2024-01-03,13,22.981522569729552,22.89759216308596
2024-01-03,14,21.285649931753603,21.257989501953148
2024-01-03,15,20.210693133360518,20.030389404296898
2024-01-03,16,19.371974557175484,18.92615661621096
2024-01-03,17,18.518366325564386,17.913186645507835
2024-01-03,18,17.691043019920606,17.065225219726585
2024-01-03,19,16.99942282948505,16.658959960937523
2024-01-03,20,16.3895360962191,16.396875000000023
2024-01-03,21,15.855076444136849,16.106774902343773
2024-01-03,22,15.434912149186191,15.798333740234398
2024-01-03,23,15.098269046757572,15.491723632812525
2024-01-04,0,14.803071805191516,15.21363220214846
2024-01-04,1,14.623716638339918,14.98755798339846
2024-01-04,2,14.55409956900137,14.805459594726583
2024-01-04,3,16.074728442132884,15.852838134765648
2024-01-04,4,19.069372822574707,18.57029113769533
2024-01-04,5,21.45189194574918,20.987634277343773
2024-01-04,6,23.320543942200036,23.04578552246096
2024-01-04,7,24.51903093499916,24.415856933593773
2024-01-04,8,25.40040920320167,25.519876098632835
2024-01-04,9,25.942314048856822,26.18097839355471
2024-01-04,10,26.177452590353905,26.28717956542971
2024-01-04,11,26.0089429318237,25.806573486328148
2024-01-04,12,24.94774825305152,24.37830505371096
2024-01-04,13,23.02173988171709,22.0747009277344
2024-01-04,14,21.322899492637376,20.43665466308596
2024-01-04,15,20.24606153633567,19.136392211914085
2024-01-04,16,19.40587521550727,17.98499450683596
2024-01-04,17,18.550773182584198,16.945062255859398
