date,hour,predicted_temperature,actual_temperature
2024-01-01,0,27.92108827133432,14.488336181640648
2024-01-01,1,27.834059156345845,14.245996093750025
2024-01-01,2,27.74703004135737,14.143945312500025
2024-01-01,3,27.66000092636889,15.93872985839846
2024-01-01,4,27.572971811380416,19.76709899902346
2024-01-01,5,27.48594269639194,22.68087158203128
2024-01-01,6,27.398913581403466,24.872476196289085
2024-01-01,7,27.311884466414988,26.002465820312523
2024-01-01,8,27.224855351426513,26.792581176757835
2024-01-01,9,27.137826236438038,27.34870300292971
2024-01-01,10,27.050797121449563,27.49274597167971
2024-01-01,11,26.963768006461084,27.2199645996094
2024-01-01,12,26.87673889147261,26.17136535644533
2024-01-01,13,26.789709776484134,24.363214111328148
2024-01-01,14,26.70268066149566,22.4687438964844
2024-01-01,15,26.61565154650718,21.170327758789085
2024-01-01,16,26.528622431518706,20.105371093750023
2024-01-01,17,26.44159331653023,19.12024841308596
2024-01-01,18,26.354564201541756,18.265191650390648
2024-01-01,19,26.267535086553277,17.43403015136721
2024-01-01,20,26.180505971564802,16.885064697265648
2024-01-01,21,26.093476856576327,16.456445312500023
2024-01-01,22,26.006447741587852,16.127343750000023
2024-01-01,23,25.919418626599374,15.858193969726583
2024-01-02,0,27.92108827133432,15.61457214355471
2024-01-02,1,27.834059156345845,15.479913330078148
2024-01-02,2,27.74703004135737,15.414849853515648
2024-01-02,3,27.66000092636889,16.72028503417971
2024-01-02,4,27.572971811380416,19.909967041015648
2024-01-02,5,27.48594269639194,22.37619934082033
2024-01-02,6,27.398913581403466,24.42087707519533
2024-01-02,7,27.311884466414988,25.6677185058594
2024-01-02,8,27.224855351426513,26.68039855957033
2024-01-02,9,27.137826236438038,27.26435241699221
2024-01-02,10,27.050797121449563,27.43872985839846
2024-01-02,11,26.963768006461084,27.19480285644533
2024-01-02,12,26.87673889147261,26.089166259765648
2024-01-02,13,26.789709776484134,23.995660400390648
2024-01-02,14,26.70268066149566,22.490319824218773
2024-01-02,15,26.61565154650718,21.347528076171898
2024-01-02,16,26.528622431518706,20.288995361328148
2024-01-02,17,26.44159331653023,19.261102294921898
2024-01-02,18,26.354564201541756,18.308679199218773
2024-01-02,19,26.267535086553277,17.100183105468773
2024-01-02,20,26.180505971564802,16.426751708984398
2024-01-02,21,26.093476856576327,15.797235107421898
2024-01-02,22,26.006447741587852,15.255395507812525
2024-01-02,23,25.919418626599374,14.802407836914083
2024-01-03,0,27.92108827133432,14.444070434570335
2024-01-03,1,27.834059156345845,14.202142333984398
2024-01-03,2,27.74703004135737,14.038201904296898
2024-01-03,3,27.66000092636889,15.614862060546898
2024-01-03,4,27.572971811380416,19.337808227539085
2024-01-03,5,27.48594269639194,22.03370056152346
2024-01-03,6,27.398913581403466,24.113931274414085
2024-01-03,7,27.311884466414988,24.95417175292971
2024-01-03,8,27.224855351426513,25.670327758789085
2024-01-03,9,27.137826236438038,26.227624511718773
2024-01-03,10,27.050797121449563,26.286172485351585
2024-01-03,11,26.963768006461084,25.991387939453148
2024-01-03,12,26.87673889147261,24.822793579101585
2024-01-03,13,26.789709776484134,22.96595153808596
2024-01-03,14,26.70268066149566,21.234552001953148
2024-01-03,15,26.61565154650718,19.930780029296898
2024-01-03,16,26.528622431518706,18.73084411621096
2024-01-03,17,26.44159331653023,17.678811645507835
2024-01-03,18,26.354564201541756,16.797647094726585
2024-01-03,19,26.267535086553277,16.303491210937523
2024-01-03,20,26.180505971564802,16.039453125000023
2024-01-03,21,26.093476856576327,15.778649902343773
2024-01-03,22,26.006447741587852,15.497552490234398
2024-01-03,23,25.919418626599374,15.192895507812525
2024-01-04,0,27.92108827133432,14.91480407714846
2024-01-04,1,27.834059156345845,14.70435485839846
2024-01-04,2,27.74703004135737,14.504678344726583
2024-01-04,3,27.66000092636889,15.563775634765648
2024-01-04,4,27.572971811380416,18.40427551269533
2024-01-04,5,27.48594269639194,20.868493652343773
2024-01-04,6,27.398913581403466,22.93836364746096
