date,hour,predicted_temperature,actual_temperature
2024-01-01,0,15.30587062288698,14.462945556640648
2024-01-01,1,15.1868099955405,14.115136718750025
2024-01-01,2,15.777827798460187,13.870507812500025
2024-01-01,3,17.236749916435812,15.66529235839846
2024-01-01,4,19.308650976336782,19.54248962402346
2024-01-01,5,21.452844295256252,22.42501220703128
2024-01-01,6,23.18014745088084,24.681069946289085
2024-01-01,7,24.320495912914936,25.941918945312523
2024-01-01,8,25.00776221293814,26.778909301757835
2024-01-01,9,25.42830657555921,27.33307800292971
2024-01-01,10,25.587219226402954,27.48883972167971
2024-01-01,11,25.309031498676568,27.2316833496094
2024-01-01,12,24.45221105008435,26.17136535644533
2024-01-01,13,23.112584013055358,24.372979736328148
2024-01-01,14,21.6128375784366,22.4804626464844
2024-01-01,15,20.290750518508823,21.187905883789085
2024-01-01,16,19.28943925777781,20.132714843750023
2024-01-01,17,18.535087578226676,19.14563903808596
2024-01-01,18,17.89160922753247,18.296441650390648
2024-01-01,19,17.313088732766143,17.49653015136721
2024-01-01,20,16.842077748859765,16.918267822265648
2024-01-01,21,16.486503753332176,16.411523437500023
2024-01-01,22,16.14885924954362,15.988671875000025
2024-01-01,23,15.72501512618237,15.688272094726583
2024-01-02,0,15.291916597484873,15.44269714355471
2024-01-02,1,15.173981293203987,15.274835205078148
2024-01-02,2,15.766235733139228,15.186334228515648
2024-01-02,3,17.22650455109181,16.52497253417971
2024-01-02,4,19.299856801729465,19.814263916015648
2024-01-02,5,21.44559627332208,22.27073059082033
2024-01-02,6,23.174528110234178,24.33689270019533
2024-01-02,7,24.31657333332345,25.6755310058594
2024-01-02,8,25.005588085238706,26.70774230957033
2024-01-02,9,25.427913664421204,27.29950866699221
2024-01-02,10,25.58861833493004,27.47779235839846
2024-01-02,11,25.312208688990943,27.24363098144533
2024-01-02,12,24.457125809197148,26.093072509765648
2024-01-02,13,23.11916836527549,23.997613525390648
2024-01-02,14,21.620995525316374,22.511804199218773
2024-01-02,15,20.30035722053525,21.388543701171898
2024-01-02,16,19.30033998584798,20.341729736328148
2024-01-02,17,18.547097021415723,19.327508544921898
2024-01-02,18,17.904511706154516,18.371179199218773
2024-01-02,19,17.326639315227094,17.168542480468773
2024-01-02,20,16.85600380275305,16.483392333984398
2024-01-02,21,16.50050655530834,15.834344482421898
2024-01-02,22,16.16261580040899,15.251489257812525
2024-01-02,23,15.738180669003139,14.718423461914083
2024-01-03,0,15.304128085151987,14.231179809570335
2024-01-03,1,15.184861407835035,13.842767333984398
2024-01-03,2,15.775396683055671,13.530389404296898
2024-01-03,3,17.23355120921995,15.161737060546898
2024-01-03,4,19.304389543726497,19.070230102539085
2024-01-03,5,21.447214390193324,21.79346618652346
2024-01-03,6,23.172834385006936,23.971353149414085
2024-01-03,7,24.311179517050213,25.00299987792971
2024-01-03,8,24.996120359413396,25.742593383789085
2024-01-03,9,25.4140173161871,26.317468261718773
2024-01-03,10,25.56996164247753,26.413125610351585
2024-01-03,11,25.28848667533333,26.133966064453148
2024-01-03,12,24.42806445977317,24.918496704101585
2024-01-03,13,23.08452922230025,23.04602966308596
2024-01-03,14,21.580579957997536,21.322442626953148
2024-01-03,15,20.254009711240094,20.057733154296898
2024-01-03,16,19.247950392822926,18.90076599121096
2024-01-03,17,18.488602349458986,17.868264770507835
2024-01-03,18,17.83989788648801,16.961709594726585
2024-01-03,19,17.255942957340704,16.287866210937523
2024-01-03,20,16.779313424422497,15.910546875000025
2024-01-03,21,16.417962902552183,15.616540527343773
2024-01-03,22,16.074411402744897,15.378411865234398
2024-01-03,23,15.64455913940279,15.132348632812525
2024-01-04,0,15.205383434521895,14.92456970214846
2024-01-04,1,15.081337011273199,14.74537048339846
2024-01-04,2,15.667483171055181,14.565225219726583
2024-01-04,3,17.121682904377725,15.622369384765648
2024-01-04,4,19.18903987071475,18.46091613769533
2024-01-04,5,21.32889121019536,20.905603027343773
2024-01-04,6,23.052075930986977,22.98133239746096
2024-01-04,7,24.188550760068477,24.384606933593773
2024-01-04,8,24.872208992793418,25.502297973632835
2024-01-04,9,25.28942869027825,26.15949401855471
2024-01-04,10,25.44531275814571,26.27350769042971
2024-01-04,11,25.164400007182117,25.810479736328148
2024-01-04,12,24.30516231894426,24.35096130371096
2024-01-04,13,22.96342868733948,22.0532165527344
2024-01-04,14,21.46188778512211,20.38587341308596
2024-01-04,15,20.138316674919043,19.069985961914085
2024-01-04,16,19.135825125875925,17.90491638183596
2024-01-04,17,18.38058531226098,16.825921630859398
2024-01-04,18,17.736496063327955,15.951440429687525
2024-01-04,19,17.157625329318233,15.314660644531273
2024-01-04,20,16.6865068029415,14.883966064453148
2024-01-04,21,16.33104780278482,14.609826660156273
2024-01-04,22,15.993718161242981,14.397943115234398
2024-01-04,23,15.570364830305675,14.20887145996096
2024-01-05,0,15.137909888858884,14.05481872558596
2024-01-05,1,15.020749597791841,13.941003417968773
2024-01-05,2,15.613889621004084,13.866357421875025
2024-01-05,3,17.075131796287792,15.366113281250025
2024-01-05,4,19.149519186201005,18.37056884765628
2024-01-05,5,21.296327882525862,20.887979125976585
2024-01-05,6,23.026337019085354,23.00728759765628
2024-01-05,7,24.169446026277384,24.154718017578148
2024-01-05,8,24.85949400394229,25.146539306640648
2024-01-05,9,25.282807699114475,25.670251464843773
2024-01-05,10,25.44444138787779,25.862161254882835
2024-01-05,11,25.168888415036378,25.582315063476585
2024-01-05,12,24.31457944681749,24.37116394042971
2024-01-05,13,22.977307519057817,22.24726257324221
2024-01-05,14,21.47973090852165,20.706170654296898
2024-01-05,15,20.159601482039474,19.532510375976585
2024-01-05,16,19.16000859961492,18.461541748046898
2024-01-05,17,18.4071089099925,17.479043579101585
2024-01-05,18,17.764791173692558,16.603570556640648
2024-01-05,19,17.187119233388422,15.728372192382835
2024-01-05,20,16.71662860846312,15.35688171386721
2024-01-05,21,16.36123392069105,15.126321411132835
2024-01-05,22,16.023417422777126,14.967630004882835
2024-01-05,23,15.59904370253162,14.78070983886721
2024-01-06,0,15.165058002951852,14.576440429687525
2024-01-06,1,15.045885169355346,14.345727539062525
2024-01-06,2,15.636563973846192,14.143151855468773
2024-01-06,3,17.094932548358845,15.317010498046898
2024-01-06,4,19.16607246074755,18.08052978515628
2024-01-06,5,21.309300430749094,20.49067077636721
2024-01-06,6,23.03543886811627,22.567666625976585
2024-01-06,7,24.17443341676348,23.911660766601585
