date,hour,predicted_temperature,actual_temperature
2024-01-01,0,14.735944,14.63482055664065
2024-01-01,1,14.51507,14.415917968750025
2024-01-01,2,14.642382,14.354882812500025
2024-01-01,3,16.243988,16.14185485839846
2024-01-01,4,18.961012,19.87842712402346
2024-01-01,5,22.64309,22.76680908203128
2024-01-01,6,25.006752,24.956460571289085
2024-01-01,7,26.569767,26.156762695312523
2024-01-01,8,27.062525,26.997659301757835
2024-01-01,9,27.467651,27.53229675292971
2024-01-01,10,27.587883,27.65485534667971
2024-01-01,11,27.283236,27.3664489746094
2024-01-01,12,26.174807,26.28855285644533
2024-01-01,13,24.269106,24.392510986328148
2024-01-01,14,22.565441,22.4902282714844
2024-01-01,15,21.100538,21.223062133789085
2024-01-01,16,20.22875,20.189355468750023
2024-01-01,17,19.243069,19.21985778808596
2024-01-01,18,18.394985,18.349176025390648
2024-01-01,19,17.615294,17.53949890136721
2024-01-01,20,16.89576,17.000299072265648
2024-01-01,21,16.527729,16.597070312500023
2024-01-01,22,16.269426,16.301171875000023
2024-01-01,23,16.082487,16.071084594726585
2024-01-02,0,15.74907,15.874337768554712
2024-01-02,1,15.473578,15.747491455078148
2024-01-02,2,16.037508,15.69219360351565
2024-01-02,3,17.402605,16.98200378417971
2024-01-02,4,19.454203,20.050592041015648
2024-01-02,5,22.75289,22.48948059082033
2024-01-02,6,24.527437,24.50876770019533
2024-01-02,7,26.044954,25.7653747558594
2024-01-02,8,26.624266,26.78000793457033
2024-01-02,9,27.263908,27.35028991699221
2024-01-02,10,27.36933,27.51685485839846
2024-01-02,11,27.059555,27.27292785644533
2024-01-02,12,26.116291,26.182916259765648
2024-01-02,13,24.197857,24.103082275390648
2024-01-02,14,22.280195,22.607507324218773
2024-01-02,15,21.564974,21.503778076171898
2024-01-02,16,20.590845,20.474542236328148
2024-01-02,17,19.58001,19.470086669921898
2024-01-02,18,18.64553,18.525476074218773
2024-01-02,19,17.770327,17.315026855468773
2024-01-02,20,16.656134,16.637689208984398
2024-01-02,21,16.162909,16.002313232421898
2024-01-02,22,15.629194,15.462426757812526
2024-01-02,23,15.233726,15.025064086914082
2024-01-03,0,14.818133,14.686257934570333
2024-01-03,1,14.53231,14.465814208984398
2024-01-03,2,15.182283,14.438592529296898
2024-01-03,3,16.714449,15.964471435546896
2024-01-03,4,18.26887,19.454995727539085
2024-01-03,5,22.07357,22.10401306152346
2024-01-03,6,24.273855,24.162759399414085
2024-01-03,7,25.757393,25.00299987792971
2024-01-03,8,25.755869,25.687905883789085
2024-01-03,9,26.06621,26.256921386718773
2024-01-03,10,26.303856,26.315469360351585
2024-01-03,11,25.924322,26.014825439453148
2024-01-03,12,24.855911,24.820840454101585
2024-01-03,13,22.882044,22.89759216308596
2024-01-03,14,21.19514,21.257989501953148
2024-01-03,15,20.098864,20.030389404296898
2024-01-03,16,19.056408,18.92615661621096
2024-01-03,17,17.994164,17.913186645507835
2024-01-03,18,17.094984,17.065225219726585
2024-01-03,19,16.388588,16.658959960937523
2024-01-03,20,16.173656,16.396875000000023
2024-01-03,21,16.06543,16.106774902343773
2024-01-03,22,15.842611,15.798333740234398
2024-01-03,23,15.577175,15.491723632812525
2024-01-04,0,15.284377,15.21363220214846
2024-01-04,1,14.9484415,14.987557983398462
2024-01-04,2,15.314811,14.805459594726585
2024-01-04,3,16.389103,15.852838134765648
2024-01-04,4,18.014324,18.57029113769533
2024-01-04,5,21.093079,20.987634277343773
2024-01-04,6,23.107586,23.04578552246096
2024-01-04,7,24.611532,24.415856933593773
2024-01-04,8,25.373749,25.519876098632835
2024-01-04,9,26.074717,26.18097839355471
2024-01-04,10,26.283648,26.28717956542971
2024-01-04,11,25.893684,25.806573486328148
2024-01-04,12,24.593285,24.37830505371096
2024-01-04,13,22.283516,22.0747009277344
2024-01-04,14,20.20251,20.43665466308596
2024-01-04,15,19.288616,19.136392211914085
2024-01-04,16,18.064117,17.98499450683596
2024-01-04,17,16.999668,16.945062255859398
2024-01-04,18,16.092543,16.178002929687523
2024-01-04,19,15.516542,15.658410644531271
2024-01-04,20,15.175015,15.389825439453148
2024-01-04,21,15.092219,15.213342285156271
2024-01-04,22,15.0409155,15.034661865234398
2024-01-04,23,14.908055,14.83191833496096
2024-01-05,0,14.772918,14.660287475585962
2024-01-05,1,14.692458,14.526940917968773
2024-01-05,2,14.777742,14.432763671875025
2024-01-05,3,15.755194,15.827050781250025
2024-01-05,4,17.911604,18.54635009765628
2024-01-05,5,20.964947,21.020791625976585
2024-01-05,6,23.077316,23.11666259765628
2024-01-05,7,24.63583,24.146905517578148
2024-01-05,8,24.88594,25.109429931640648
2024-01-05,9,25.50307,25.594079589843773
2024-01-05,10,25.505762,25.754739379882835
2024-01-05,11,25.12703,25.443643188476585
2024-01-05,12,24.154427,24.27936706542971
2024-01-05,13,22.412355,22.17499694824221
2024-01-05,14,20.39661,20.657342529296898
2024-01-05,15,19.589684,19.520791625976585
2024-01-05,16,18.552166,18.469354248046898
2024-01-05,17,17.549093,17.479043579101585
2024-01-05,18,16.649506,16.638726806640648
2024-01-05,19,15.948338,15.962747192382835
2024-01-05,20,15.439106,15.694772338867212
2024-01-05,21,15.372289,15.491555786132835
2024-01-05,22,15.279768,15.291848754882837
2024-01-05,23,15.146775,15.040475463867212
2024-01-06,0,14.934957,14.787377929687525
2024-01-06,1,14.795395,14.521508789062525
2024-01-06,2,14.749081,14.305261230468773
2024-01-06,3,15.860789,15.559197998046898
2024-01-06,4,17.770105,18.10396728515628
2024-01-06,5,20.510038,20.48676452636721
2024-01-06,6,22.605145,22.553994750976585
2024-01-06,7,24.141687,23.792520141601585
2024-01-06,8,24.712114,24.83982238769533
2024-01-06,9,25.367758,25.48560485839846
2024-01-06,10,25.5462,25.677850341796898
2024-01-06,11,25.19876,25.34468994140628
2024-01-06,12,24.126673,24.0549255371094
2024-01-06,13,22.077068,21.80677185058596
2024-01-06,14,19.950666,20.330361938476585
2024-01-06,15,19.263,19.299417114257835
2024-01-06,16,18.336653,18.584558105468773
2024-01-06,17,17.792046,18.13080749511721
2024-01-06,18,17.457603,17.859963989257835
2024-01-06,19,17.307673,17.105935668945335
2024-01-06,20,16.499952,16.792260742187523
2024-01-06,21,16.391993,16.41718444824221
2024-01-06,22,16.108612,16.034997558593773
2024-01-06,23,15.837676,15.697671508789083
2024-01-07,0,15.414815,15.505090332031271
2024-01-07,1,15.163403,15.191384887695333
2024-01-07,2,16.029287,15.015390014648458
2024-01-07,3,16.810333,16.127969360351585
2024-01-07,4,18.445354,18.323281860351585
2024-01-07,5,20.639265,20.6950622558594
2024-01-07,6,22.781614,22.769311523437523
2024-01-07,7,24.34769,23.759439086914085
2024-01-07,8,24.525415,24.999078369140648
2024-01-07,9,25.681175,25.56736145019533
2024-01-07,10,25.634132,25.804772949218773
2024-01-07,11,25.509645,25.667504882812523
2024-01-07,12,24.80513,24.819604492187523
2024-01-07,13,23.041533,23.25238952636721
2024-01-07,14,21.695112,22.14084777832033
2024-01-07,15,21.262493,21.280847167968773
2024-01-07,16,20.510818,20.884683227539085
2024-01-07,17,20.283436,20.474649047851585
